O O O O O O O O O O O O O O O O O O O O	1.8 Gy fractions x 28 fractions given 5 days per week , for a total dose of 50.4 Gy .
O O O O O O O O O O O O O O O	The last 5.4 Gy of the 50.4 Gy is limited to the tumor bed .
O O O O O O O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O O O O O O	172 cGy ( rads ) fractions adjacent lymph nodes , and then optionally a 1.8 Gy x 2 fraction ( 3.6 Gy total ) boost to the tumor bed and a 2 cm margin if the small bowel could be avoided
O O O O O O O O O O O B-Boost O O O	1.80 Gy for 25 fractions ( 45 Gy ) , with boost depending on stage
O O O O O O O O O O O O O O O O O O O O	1.8 Gy fractions x 28 fractions given 5 days per week , for a total dose of 50.4 Gy .
O O O O O O O O O O O O O O O	The last 5.4 Gy of the 50.4 Gy is limited to the tumor bed .
O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O O O O O O	172 cGy ( rads ) fractions x 25 fractions , given over 5 weeks for a total ) boost to the tumor bed and a 2 cm margin if the small bowel could be avoided
O O O O O O O O O O O B-Boost O O O	1.80 Gy for 25 fractions ( 45 Gy ) , with boost depending on stage
O O O O O O O O O O O O O O O O O O O O	1.8 Gy fractions x 28 fractions given 5 days per week , for a total dose of 50.4 Gy .
O O O O O O O O O O O O O O O	The last 5.4 Gy of the 50.4 Gy is limited to the tumor bed .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O O O O O O O	172 cGy ( rads ) fractions x 25 fractions , given over 5 weeks for a total dose of 4300 cGy ( 4300 rads ) , then coned-down boost of 172 cGy ( rads and a 2 cm margin if the small bowel could be avoided
O O O O O O O O O O O B-Boost O O O	1.80 Gy for 25 fractions ( 45 Gy ) , with boost depending on stage
O O O O O O O O O O O O O O O O O O O O	1.8 Gy fractions x 28 fractions given 5 days per week , for a total dose of 50.4 Gy .
O O O O O O O O O O O O O O O	The last 5.4 Gy of the 50.4 Gy is limited to the tumor bed .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O O O O O O O O O	172 cGy ( rads ) fractions x 25 fractions , given over 5 weeks for a total dose of 4300 cGy ( 4300 rads ) , then coned-down boost of 172 cGy ( rads ) fractions x 10 fractions , margin if the small bowel could be avoided
O O O O O O O O O O O B-Boost O O O	1.80 Gy for 25 fractions ( 45 Gy ) , with boost depending on stage
O O O O O O O O O O O O O O O O O O O O	1.8 Gy fractions x 28 fractions given 5 days per week , for a total dose of 50.4 Gy .
O O O O O O O O O O O O O O O	The last 5.4 Gy of the 50.4 Gy is limited to the tumor bed .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O O O O O O O O O O O O O O O B-Boost O O O	172 cGy ( rads ) fractions x 25 fractions , given over 5 weeks for a total dose of 4300 cGy ( 4300 rads ) , then coned-down boost of 172 cGy ( rads ) fractions x 10 fractions , given over 2 weeks Gy for 25 fractions ( 45 Gy ) , with boost depending on stage
O O O O O O O O O O O O O O O O O O O O	1.8 Gy fractions x 28 fractions given 5 days per week , for a total dose of 50.4 Gy .
O O O O O O O O O O O O O O O	The last 5.4 Gy of the 50.4 Gy is limited to the tumor bed .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	172 cGy ( rads ) fractions x 25 fractions , given over 5 weeks for a total dose of 4300 cGy ( 4300 rads ) , then coned-down boost of 172 cGy ( rads ) fractions x 10 fractions , given over 2 weeks for a dose of 1720 cGy ( rads ) , 28 fractions given 5 days per week , for a total dose of 50.4 Gy .
O O O O O O O O O O O O O O O	The last 5.4 Gy of the 50.4 Gy is limited to the tumor bed .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	172 cGy ( rads ) fractions x 25 fractions , given over 5 weeks for a total dose of 4300 cGy ( 4300 rads ) , then coned-down boost of 172 cGy ( rads ) fractions x 10 fractions , given over 2 weeks for a dose of 1720 cGy ( rads ) , and a total cumulative dose of 6020 cGy ( rads )
O O O O O O O O O O O O	1.8 Gy fractions x 28 fractions , dose of 50.4 Gy .
O O O O O O O O O O O O O O O	The last 5.4 Gy of the 50.4 Gy is limited to the tumor bed .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	172 cGy ( rads ) fractions x 25 fractions , given over 5 weeks for a total dose of 4300 cGy ( 4300 rads ) , then coned-down boost of 172 cGy ( rads ) fractions x 10 fractions , given over 2 weeks for a dose of 1720 cGy ( rads ) , and a total cumulative dose of 6020 cGy ( rads )
O O O O O O O O O O O O O O O O O O O O O	1.8 Gy fractions x 28 fractions , total dose of 50.4 Gy to the planning target volume ( tumor bed .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	172 cGy ( rads ) fractions x 25 fractions , given over 5 weeks for a total dose of 4300 cGy ( 4300 rads ) , then coned-down boost of 172 cGy ( rads ) fractions x 10 fractions , given over 2 weeks for a dose of 1720 cGy ( rads ) , and a total cumulative dose of 6020 cGy ( rads )
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	1.8 Gy fractions x 28 fractions , total dose of 50.4 Gy to the planning target volume ( PTV-1 ) ; then a boost of 1.8 Gy fractions x 5 fractions , total boost dose of fractions , given over 5 weeks for a total dose of 4300 cGy ( 4300 rads ) , then coned-down boost of 172 cGy ( rads ) fractions x 10 fractions , given over 2 weeks for a dose of 1720 cGy ( rads ) , and a total cumulative dose of 6020 cGy ( rads )
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	1.8 Gy fractions x 28 fractions , total dose of 50.4 Gy to the planning target volume ( PTV-1 ) ; then a boost of 1.8 Gy fractions x 5 fractions , total boost dose of 9 Gy to the PTV-2 , for a total cumulative dose of
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	1.8 Gy fractions x 28 fractions , total dose of 50.4 Gy to the planning target volume ( PTV-1 ) ; then a boost of 1.8 Gy fractions x 5 fractions , total boost dose of 9 Gy to the PTV-2 , for a total cumulative dose of 59.4 Gy
O O O O O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O	1.80 Gy fractions x 25 fractions , for a total dose of 45 Gy , followed by 1.80 Gy x 3 fractions boost to the tumor bed ( total dose of 50.4 Gy )
O O O O O O O O O O O O O O	1.8 Gy fractions x 28 fractions , for a total dose of 50.4 Gy
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	1.7 Gy fractions x to the planning target volume ( PTV-1 ) ; then a boost of 1.8 Gy fractions x 5 fractions , total boost dose of 9 Gy to the PTV-2 , for a total cumulative dose of 59.4 Gy
O O O O O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O	1.80 Gy fractions x 25 fractions , for a total dose of 45 Gy , followed by 1.80 Gy x 3 fractions boost to the tumor bed ( total dose of 50.4 Gy )
O O O O O O O O O O O O O O	1.8 Gy fractions x 28 fractions , for a total dose of 50.4 Gy
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	1.7 Gy fractions x ~ 32 fractions ( total dose : 54 Gy ) , volume ( PTV-1 ) ; then a boost of 1.8 Gy fractions x 5 fractions , total boost dose of 9 Gy to the PTV-2 , for a total cumulative dose of 59.4 Gy
O O O O O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O	1.80 Gy fractions x 25 fractions , for a total dose of 45 Gy , followed by 1.80 Gy x 3 fractions boost to the tumor bed ( total dose of 50.4 Gy )
O O O O O O O O O O O O O O	1.8 Gy fractions x 28 fractions , for a total dose of 50.4 Gy
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	1.7 Gy fractions x ~ 32 fractions ( total dose : 54 Gy ) , given 5 times per week , fractions , total boost dose of 9 Gy to the PTV-2 , for a total cumulative dose of 59.4 Gy
O O O O O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O	1.80 Gy fractions x 25 fractions , for a total dose of 45 Gy , followed by 1.80 Gy x 3 fractions boost to the tumor bed ( total dose of 50.4 Gy )
O O O O O O O O O O O O O O	1.8 Gy fractions x 28 fractions , for a total dose of 50.4 Gy
O O O O O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O O O O O O O O O O O O O O O O O O	1.7 Gy fractions x ~ 32 fractions ( total dose : 54 Gy ) , given 5 times per week , with boost to primary site and / or cervical lymph nodes with 1.8 to dose of 9 Gy to the PTV-2 , for a total cumulative dose of 59.4 Gy
O O O O O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O	1.80 Gy fractions x 25 fractions , for a total dose of 45 Gy , followed by 1.80 Gy x 3 fractions boost to the tumor bed ( total dose of 50.4 Gy )
O O O O O O O O O O O O O O	1.8 Gy fractions x 28 fractions , for a total dose of 50.4 Gy
O O O O O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O O O O O O O O O O	1.7 Gy fractions x ~ 32 fractions ( total dose : 54 Gy ) , given 5 times per week , with boost to primary site and / or cervical lymph nodes with 1.8 to 2 Gy fractions for dose of 59.4 Gy
O O O O O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O	1.80 Gy fractions x 25 fractions , for a total dose of 45 Gy , followed by 1.80 Gy x 3 fractions boost to the tumor bed ( total dose of 50.4 Gy )
O O O O O O O O O O O O O O	1.8 Gy fractions x 28 fractions , for a total dose of 50.4 Gy
O O O O O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O	1.7 Gy fractions x ~ 32 fractions ( total dose : 54 Gy ) , given 5 times per week , with boost to primary site and / or cervical lymph nodes with 1.8 to 2 Gy fractions for an additional boost dose of 11 to 16 Gy to close (& Gy
O O O O O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O	1.80 Gy fractions x 25 fractions , for a total dose of 45 Gy , followed by 1.80 Gy x 3 fractions boost to the tumor bed ( total dose of 50.4 Gy )
O O O O O O O O O O O O O O	1.8 Gy fractions x 28 fractions , for a total dose of 50.4 Gy
O O O O O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O	1.7 Gy fractions x ~ 32 fractions ( total dose : 54 Gy ) , given 5 times per week , with boost to primary site and / or cervical lymph nodes with 1.8 to 2 Gy fractions for an additional boost dose of 11 to 16 Gy to close (& lt ; 5 total dose of 45 Gy , followed by 1.80 Gy x 3 fractions boost to the tumor bed ( total dose of 50.4 Gy )
O O O O O O O O O O O O O O	1.8 Gy fractions x 28 fractions , for a total dose of 50.4 Gy
O O O O O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O O O O O O O O O O O O O	1.7 Gy fractions x ~ 32 fractions ( total dose : 54 Gy ) , given 5 times per week , with boost to primary site and / or cervical lymph nodes with 1.8 to 2 Gy fractions for an additional boost dose of 11 to 16 Gy to close (& lt ; 5 mm ) or positive margin areas of ( overall dose to
O O O O O O O O O O O O O O	1.8 Gy fractions x 28 fractions , for a total dose of 50.4 Gy
O O O O O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	1.7 Gy fractions x ~ 32 fractions ( total dose : 54 Gy ) , given 5 times per week , with boost to primary site and / or cervical lymph nodes with 1.8 to 2 Gy fractions for an additional boost dose of 11 to 16 Gy to close (& lt ; 5 mm ) or positive margin areas of ( overall dose to these sites : 65 to 70 Gy ) .
O B-Boost O O O O O O O O O O O O O O O O	A boost of 11 to 20 Gy was given to metastatic for a total dose of 50.4 Gy
O O O O O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	1.7 Gy fractions x ~ 32 fractions ( total dose : 54 Gy ) , given 5 times per week , with boost to primary site and / or cervical lymph nodes with 1.8 to 2 Gy fractions for an additional boost dose of 11 to 16 Gy to close (& lt ; 5 mm ) or positive margin areas of ( overall dose to these sites : 65 to 70 Gy ) .
O B-Boost O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	A boost of 11 to 20 Gy was given to metastatic nodal sites ( overall dose to these sites : 65 to 74 Gy ) 5 times per week , with boost to primary site and / or cervical lymph nodes with 1.8 to 2 Gy fractions for an additional boost dose of 11 to 16 Gy to close (& lt ; 5 mm ) or positive margin areas of ( overall dose to these sites : 65 to 70 Gy ) .
O B-Boost O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	A boost of 11 to 20 Gy was given to metastatic nodal sites ( overall dose to these sites : 65 to 74 Gy ) ; see Bachaud et al .
O O O O	1996 for details .
O O O O O O O O O O O	180 cGy x 25 fractions ( total of 45 Gy )
O O O O O O O O O O O O O O O B-Boost O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	and / or cervical lymph nodes with 1.8 to 2 Gy fractions for an additional boost dose of 11 to 16 Gy to close (& lt ; 5 mm ) or positive margin areas of ( overall dose to these sites : 65 to 70 Gy ) .
O B-Boost O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	A boost of 11 to 20 Gy was given to metastatic nodal sites ( overall dose to these sites : 65 to 74 Gy ) ; see Bachaud et al .
O O O O	1996 for details .
O O O O O O O O O O O	180 cGy x 25 fractions ( total of 45 Gy )
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	1.8 Gy x 25 fractions for a total of 45 of 11 to 16 Gy to close (& lt ; 5 mm ) or positive margin areas of ( overall dose to these sites : 65 to 70 Gy ) .
O B-Boost O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	A boost of 11 to 20 Gy was given to metastatic nodal sites ( overall dose to these sites : 65 to 74 Gy ) ; see Bachaud et al .
O O O O	1996 for details .
O O O O O O O O O O O	180 cGy x 25 fractions ( total of 45 Gy )
O O O O O O O O O O O	1.8 Gy x 25 fractions for a total of 45 Gy
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	2.0 Gy fractions x 15 fractions , then 2.0 Gy fractions x 10 fractions to of ( overall dose to these sites : 65 to 70 Gy ) .
O B-Boost O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	A boost of 11 to 20 Gy was given to metastatic nodal sites ( overall dose to these sites : 65 to 74 Gy ) ; see Bachaud et al .
O O O O	1996 for details .
O O O O O O O O O O O	180 cGy x 25 fractions ( total of 45 Gy )
O O O O O O O O O O O	1.8 Gy x 25 fractions for a total of 45 Gy
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	2.0 Gy fractions x 15 fractions , then 2.0 Gy fractions x 10 fractions to the initial tumor length plus a 5 cm margin , for a total dose of 65 to 70 Gy ) .
O B-Boost O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	A boost of 11 to 20 Gy was given to metastatic nodal sites ( overall dose to these sites : 65 to 74 Gy ) ; see Bachaud et al .
O O O O	1996 for details .
O O O O O O O O O O O	180 cGy x 25 fractions ( total of 45 Gy )
O O O O O O O O O O O	1.8 Gy x 25 fractions for a total of 45 Gy
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	2.0 Gy fractions x 15 fractions , then 2.0 Gy fractions x 10 fractions to the initial tumor length plus a 5 cm margin , for a total dose of 50.0 Gy
O O O O O O O	2 Gy fractions x 30 ) .
O B-Boost O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	A boost of 11 to 20 Gy was given to metastatic nodal sites ( overall dose to these sites : 65 to 74 Gy ) ; see Bachaud et al .
O O O O	1996 for details .
O O O O O O O O O O O	180 cGy x 25 fractions ( total of 45 Gy )
O O O O O O O O O O O	1.8 Gy x 25 fractions for a total of 45 Gy
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	2.0 Gy fractions x 15 fractions , then 2.0 Gy fractions x 10 fractions to the initial tumor length plus a 5 cm margin , for a total dose of 50.0 Gy
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	2 Gy fractions x 30 fractions ( total dose Gy was given to metastatic nodal sites ( overall dose to these sites : 65 to 74 Gy ) ; see Bachaud et al .
O O O O	1996 for details .
O O O O O O O O O O O	180 cGy x 25 fractions ( total of 45 Gy )
O O O O O O O O O O O	1.8 Gy x 25 fractions for a total of 45 Gy
